symbol,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,composite_score,rank
002020,0,0,0,0,0,0.2,730
138490,0,0,0,0,0,0.2,731
003070,0,0,0,0,0,0.2,732
450140,0,0,0,0,0,0.2,733
45014K,0,0,0,0,0,0.2,734
002025,0,0,0,0,0,0.2,735
120110,0,0,0,0,0,0.2,736
120115,0,0,0,0,0,0.2,737
021240,0,0,0,0,0,0.2,738
036420,0,0,0,0,0,0.2,739
024720,0,0,0,0,0,0.2,740
192400,0,0,0,0,0,0.2,741
284740,0,0,0,0,0,0.2,742
264900,0,0,0,0,0,0.2,743
26490K,0,0,0,0,0,0.2,744
005740,0,0,0,0,0,0.2,745
100250,0,0,0,0,0,0.2,746
051630,0,0,0,0,0,0.2,747
272450,0,0,0,0,0,0.2,748
011000,0,0,0,0,0,0.2,749
002780,0,0,0,0,0,0.2,750
000650,0,0,0,0,0,0.2,751
033250,0,0,0,0,0,0.2,752
035720,0,0,0,0,0,0.2,753
323410,0,0,0,0,0,0.2,754
377300,0,0,0,0,0,0.2,755
009410,0,0,0,0,0,0.2,756
001420,0,0,0,0,0,0.2,757
055490,0,0,0,0,0,0.2,758
078000,0,0,0,0,0,0.2,759
214420,0,0,0,0,0,0.2,760
019180,0,0,0,0,0,0.2,761
363280,0,0,0,0,0,0.2,762
091810,0,0,0,0,0,0.2,763
004870,0,0,0,0,0,0.2,764
034230,0,0,0,0,0,0.2,765
259960,0,0,0,0,0,0.2,766
020120,0,0,0,0,0,0.2,767
039490,0,0,0,0,0,0.2,768
014580,0,0,0,0,0,0.2,769
015890,0,0,0,0,0,0.2,770
006890,0,0,0,0,0,0.2,771
003240,0,0,0,0,0,0.2,772
011280,0,0,0,0,0,0.2,773
004100,0,0,0,0,0,0.2,774
004105,0,0,0,0,0,0.2,775
005690,0,0,0,0,0,0.2,776
036580,0,0,0,0,0,0.2,777
004720,0,0,0,0,0,0.2,778
028670,0,0,0,0,0,0.2,779
010820,0,0,0,0,0,0.2,780
016800,0,0,0,0,0,0.2,781
001020,0,0,0,0,0,0.2,782
090080,0,0,0,0,0,0.2,783
010770,0,0,0,0,0,0.2,784
022100,0,0,0,0,0,0.2,785
058430,0,0,0,0,0,0.2,786
047050,0,0,0,0,0,0.2,787
003670,0,0,0,0,0,0.2,788
017810,0,0,0,0,0,0.2,789
103140,0,0,0,0,0,0.2,790
005810,0,0,0,0,0,0.2,791
950210,0,0,0,0,0,0.2,792
009810,0,0,0,0,0,0.2,793
086790,0,0,0,0,0,0.2,794
293480,0,0,0,0,0,0.2,795
039130,0,0,0,0,0,0.2,796
352820,0,0,0,0,0,0.2,797
071090,0,0,0,0,0,0.2,798
000080,0,0,0,0,0,0.2,799
000087,0,0,0,0,0,0.2,800
000140,0,0,0,0,0,0.2,801
152550,0,0,0,0,0,0.2,802
036460,0,0,0,0,0,0.2,803
005430,0,0,0,0,0,0.2,804
071050,0,0,0,0,0,0.2,805
006200,0,0,0,0,0,0.2,806
027970,0,0,0,0,0,0.2,807
023350,0,0,0,0,0,0.2,808
025890,0,0,0,0,0,0.2,809
000970,0,0,0,0,0,0.2,810
104700,0,0,0,0,0,0.2,811
017960,0,0,0,0,0,0.2,812
161890,0,0,0,0,0,0.2,813
161390,0,0,0,0,0,0.2,814
034830,0,0,0,0,0,0.2,815
071055,0,0,0,0,0,0.2,816
010040,0,0,0,0,0,0.2,817
025540,0,0,0,0,0,0.2,818
010100,0,0,0,0,0,0.2,819
004090,0,0,0,0,0,0.2,820
002200,0,0,0,0,0,0.2,821
002960,0,0,0,0,0,0.2,822
000240,0,0,0,0,0,0.2,823
123890,0,0,0,0,0,0.2,824
015760,0,0,0,0,0,0.2,825
007280,0,0,0,0,0,0.2,826
047810,0,0,0,0,0,0.2,827
123690,0,0,0,0,0,0.2,828
003350,0,0,0,0,0,0.2,829
011500,0,0,0,0,0,0.2,830
002390,0,0,0,0,0,0.2,831
053690,0,0,0,0,0,0.2,832
042700,0,0,0,0,0,0.2,833
008930,0,0,0,0,0,0.2,834
128940,0,0,0,0,0,0.2,835
009240,0,0,0,0,0,0.2,836
020000,0,0,0,0,0,0.2,837
003680,0,0,0,0,0,0.2,838
105630,0,0,0,0,0,0.2,839
069640,0,0,0,0,0,0.2,840
016450,0,0,0,0,0,0.2,841
010420,0,0,0,0,0,0.2,842
009180,0,0,0,0,0,0.2,843
213500,0,0,0,0,0,0.2,844
014680,0,0,0,0,0,0.2,845
004710,0,0,0,0,0,0.2,846
004150,0,0,0,0,0,0.2,847
025750,0,0,0,0,0,0.2,848
004960,0,0,0,0,0,0.2,849
011700,0,0,0,0,0,0.2,850
001750,0,0,0,0,0,0.2,851
018880,0,0,0,0,0,0.2,852
009420,0,0,0,0,0,0.2,853
014130,0,0,0,0,0,0.2,854
300720,0,0,0,0,0,0.2,855
002220,0,0,0,0,0,0.2,856
006390,0,0,0,0,0,0.2,857
003300,0,0,0,0,0,0.2,858
051600,0,0,0,0,0,0.2,859
052690,0,0,0,0,0,0.2,860
130660,0,0,0,0,0,0.2,861
002320,0,0,0,0,0,0.2,862
003480,0,0,0,0,0,0.2,863
180640,0,0,0,0,0,0.2,864
18064K,0,0,0,0,0,0.2,865
009835,0,0,0,0,0,0.2,866
272210,0,0,0,0,0,0.2,867
012450,0,0,0,0,0,0.2,868
082740,0,0,0,0,0,0.2,869
042660,0,0,0,0,0,0.2,870
003530,0,0,0,0,0,0.2,871
003535,0,0,0,0,0,0.2,872
195870,0,0,0,0,0,0.2,873
101530,0,0,0,0,0,0.2,874
143210,0,0,0,0,0,0.2,875
009460,0,0,0,0,0,0.2,876
372910,0,0,0,0,0,0.2,877
000880,0,0,0,0,0,0.2,878
00088K,0,0,0,0,0,0.2,879
452260,0,0,0,0,0,0.2,880
451800,0,0,0,0,0,0.2,881
489790,0,0,0,0,0,0.2,882
088350,0,0,0,0,0,0.2,883
000370,0,0,0,0,0,0.2,884
009830,0,0,0,0,0,0.2,885
000720,0,0,0,0,0,0.2,886
000725,0,0,0,0,0,0.2,887
453340,0,0,0,0,0,0.2,888
086280,0,0,0,0,0,0.2,889
064350,0,0,0,0,0,0.2,890
079430,0,0,0,0,0,0.2,891
012330,0,0,0,0,0,0.2,892
069960,0,0,0,0,0,0.2,893
004560,0,0,0,0,0,0.2,894
004310,0,0,0,0,0,0.2,895
017800,0,0,0,0,0,0.2,896
307950,0,0,0,0,0,0.2,897
011210,0,0,0,0,0,0.2,898
004020,0,0,0,0,0,0.2,899
005440,0,0,0,0,0,0.2,900
005380,0,0,0,0,0,0.2,901
005387,0,0,0,0,0,0.2,902
005389,0,0,0,0,0,0.2,903
005385,0,0,0,0,0,0.2,904
001500,0,0,0,0,0,0.2,905
011760,0,0,0,0,0,0.2,906
227840,0,0,0,0,0,0.2,907
126560,0,0,0,0,0,0.2,908
001450,0,0,0,0,0,0.2,909
057050,0,0,0,0,0,0.2,910
093240,0,0,0,0,0,0.2,911
003010,0,0,0,0,0,0.2,912
111110,0,0,0,0,0,0.2,913
008770,0,0,0,0,0,0.2,914
008775,0,0,0,0,0,0.2,915
378850,0,0,0,0,0,0.2,916
241590,0,0,0,0,0,0.2,917
006060,0,0,0,0,0,0.2,918
013520,0,0,0,0,0,0.2,919
010690,0,0,0,0,0,0.2,920
133820,0,0,0,0,0,0.2,921
010660,0,0,0,0,0,0.2,922
000850,0,0,0,0,0,0.2,923
016580,0,0,0,0,0,0.2,924
032560,0,0,0,0,0,0.2,925
004800,0,0,0,0,0,0.2,926
094280,0,0,0,0,0,0.2,927
298040,0,0,0,0,0,0.2,928
298020,0,0,0,0,0,0.2,929
093370,0,0,0,0,0,0.2,930
005870,0,0,0,0,0,0.2,931
079980,0,0,0,0,0,0.2,932
005010,0,0,0,0,0,0.2,933
000540,0,0,0,0,0,0.2,934
003280,0,0,0,0,0,0.2,935
